source_id,source_name,source_category,source_type,target_id,target_name,target_category,target_type,relationship_type
68,Premature Ejaculation,Sexual Dysfunctions,disorder,Erectile Disorder,Erectile Disorder,Sexual Dysfunctions,disorder,COMORBID_WITH
68,Premature Ejaculation,Sexual Dysfunctions,disorder,Major Depressive Disorder,Major Depressive Disorder,Depressive Disorders,disorder,COMORBID_WITH
69,Gender Dysphoria,Gender Dysphoria,disorder,Incongruence with assigned gender,SYM_Incongruence with assigned gender,Gender Dysphoria,symptom,HAS_SYMPTOM
69,Gender Dysphoria,Gender Dysphoria,disorder,Desire to be other gender,SYM_Desire to be other gender,Gender Dysphoria,symptom,HAS_SYMPTOM
69,Gender Dysphoria,Gender Dysphoria,disorder,Dislike of sexual anatomy,SYM_Dislike of sexual anatomy,Gender Dysphoria,symptom,HAS_SYMPTOM
69,Gender Dysphoria,Gender Dysphoria,disorder,Desire for other gender characteristics,SYM_Desire for other gender characteristics,Gender Dysphoria,symptom,HAS_SYMPTOM
69,Gender Dysphoria,Gender Dysphoria,disorder,Significant distress,SYM_Significant distress,Sexual Dysfunctions,symptom,HAS_SYMPTOM
69,Gender Dysphoria,Gender Dysphoria,disorder,Major Depressive Disorder,Major Depressive Disorder,Depressive Disorders,disorder,COMORBID_WITH
69,Gender Dysphoria,Gender Dysphoria,disorder,Autism Spectrum Disorder,Autism Spectrum Disorder,Neurodevelopmental Disorders,disorder,COMORBID_WITH
69,Gender Dysphoria,Gender Dysphoria,disorder,Social Anxiety Disorder,Social Anxiety Disorder,Anxiety Disorders,disorder,COMORBID_WITH
70,Oppositional Defiant Disorder,"Disruptive, Impulse-Control, and Conduct Disorders",disorder,Angry/Irritable mood,SYM_Angry/Irritable mood,"Disruptive, Impulse-Control, and Conduct Disorders",symptom,HAS_SYMPTOM
70,Oppositional Defiant Disorder,"Disruptive, Impulse-Control, and Conduct Disorders",disorder,Argumentative behavior,SYM_Argumentative behavior,"Disruptive, Impulse-Control, and Conduct Disorders",symptom,HAS_SYMPTOM
70,Oppositional Defiant Disorder,"Disruptive, Impulse-Control, and Conduct Disorders",disorder,Vindictiveness,SYM_Vindictiveness,"Disruptive, Impulse-Control, and Conduct Disorders",symptom,HAS_SYMPTOM
70,Oppositional Defiant Disorder,"Disruptive, Impulse-Control, and Conduct Disorders",disorder,Defiance of authority,SYM_Defiance of authority,"Disruptive, Impulse-Control, and Conduct Disorders",symptom,HAS_SYMPTOM
70,Oppositional Defiant Disorder,"Disruptive, Impulse-Control, and Conduct Disorders",disorder,Deliberately annoying others,SYM_Deliberately annoying others,"Disruptive, Impulse-Control, and Conduct Disorders",symptom,HAS_SYMPTOM
70,Oppositional Defiant Disorder,"Disruptive, Impulse-Control, and Conduct Disorders",disorder,Attention-Deficit/Hyperactivity Disorder,Attention-Deficit/Hyperactivity Disorder,Neurodevelopmental Disorders,disorder,COMORBID_WITH
70,Oppositional Defiant Disorder,"Disruptive, Impulse-Control, and Conduct Disorders",disorder,Conduct Disorder,Conduct Disorder,"Disruptive, Impulse-Control, and Conduct Disorders",disorder,COMORBID_WITH
70,Oppositional Defiant Disorder,"Disruptive, Impulse-Control, and Conduct Disorders",disorder,Major Depressive Disorder,Major Depressive Disorder,Depressive Disorders,disorder,COMORBID_WITH
71,Intermittent Explosive Disorder,"Disruptive, Impulse-Control, and Conduct Disorders",disorder,Behavioral outbursts,SYM_Behavioral outbursts,"Disruptive, Impulse-Control, and Conduct Disorders",symptom,HAS_SYMPTOM
71,Intermittent Explosive Disorder,"Disruptive, Impulse-Control, and Conduct Disorders",disorder,Aggressive impulses,SYM_Aggressive impulses,"Disruptive, Impulse-Control, and Conduct Disorders",symptom,HAS_SYMPTOM
71,Intermittent Explosive Disorder,"Disruptive, Impulse-Control, and Conduct Disorders",disorder,Disproportionate reactions,SYM_Disproportionate reactions,"Disruptive, Impulse-Control, and Conduct Disorders",symptom,HAS_SYMPTOM
71,Intermittent Explosive Disorder,"Disruptive, Impulse-Control, and Conduct Disorders",disorder,Verbal aggression,SYM_Verbal aggression,"Disruptive, Impulse-Control, and Conduct Disorders",symptom,HAS_SYMPTOM
71,Intermittent Explosive Disorder,"Disruptive, Impulse-Control, and Conduct Disorders",disorder,Physical aggression,SYM_Physical aggression,"Disruptive, Impulse-Control, and Conduct Disorders",symptom,HAS_SYMPTOM
71,Intermittent Explosive Disorder,"Disruptive, Impulse-Control, and Conduct Disorders",disorder,Major Depressive Disorder,Major Depressive Disorder,Depressive Disorders,disorder,COMORBID_WITH
71,Intermittent Explosive Disorder,"Disruptive, Impulse-Control, and Conduct Disorders",disorder,PTSD,PTSD,Trauma and Stressor-Related Disorders,disorder,COMORBID_WITH
72,Conduct Disorder,"Disruptive, Impulse-Control, and Conduct Disorders",disorder,Aggression to people and animals,SYM_Aggression to people and animals,"Disruptive, Impulse-Control, and Conduct Disorders",symptom,HAS_SYMPTOM
72,Conduct Disorder,"Disruptive, Impulse-Control, and Conduct Disorders",disorder,Destruction of property,SYM_Destruction of property,"Disruptive, Impulse-Control, and Conduct Disorders",symptom,HAS_SYMPTOM
72,Conduct Disorder,"Disruptive, Impulse-Control, and Conduct Disorders",disorder,Deceitfulness or theft,SYM_Deceitfulness or theft,"Disruptive, Impulse-Control, and Conduct Disorders",symptom,HAS_SYMPTOM
72,Conduct Disorder,"Disruptive, Impulse-Control, and Conduct Disorders",disorder,Rule violations,SYM_Rule violations,"Disruptive, Impulse-Control, and Conduct Disorders",symptom,HAS_SYMPTOM
72,Conduct Disorder,"Disruptive, Impulse-Control, and Conduct Disorders",disorder,Lack of remorse,SYM_Lack of remorse,Personality Disorders,symptom,HAS_SYMPTOM
72,Conduct Disorder,"Disruptive, Impulse-Control, and Conduct Disorders",disorder,Attention-Deficit/Hyperactivity Disorder,Attention-Deficit/Hyperactivity Disorder,Neurodevelopmental Disorders,disorder,COMORBID_WITH
72,Conduct Disorder,"Disruptive, Impulse-Control, and Conduct Disorders",disorder,Specific Learning Disorder,Specific Learning Disorder,Neurodevelopmental Disorders,disorder,COMORBID_WITH
72,Conduct Disorder,"Disruptive, Impulse-Control, and Conduct Disorders",disorder,Oppositional Defiant Disorder,Oppositional Defiant Disorder,"Disruptive, Impulse-Control, and Conduct Disorders",disorder,COMORBID_WITH
73,Pyromania,"Disruptive, Impulse-Control, and Conduct Disorders",disorder,Deliberate fire setting,SYM_Deliberate fire setting,"Disruptive, Impulse-Control, and Conduct Disorders",symptom,HAS_SYMPTOM
73,Pyromania,"Disruptive, Impulse-Control, and Conduct Disorders",disorder,Tension before acts,SYM_Tension before acts,"Disruptive, Impulse-Control, and Conduct Disorders",symptom,HAS_SYMPTOM
73,Pyromania,"Disruptive, Impulse-Control, and Conduct Disorders",disorder,Fascination with fire,SYM_Fascination with fire,"Disruptive, Impulse-Control, and Conduct Disorders",symptom,HAS_SYMPTOM
73,Pyromania,"Disruptive, Impulse-Control, and Conduct Disorders",disorder,Pleasure from fire-related acts,SYM_Pleasure from fire-related acts,"Disruptive, Impulse-Control, and Conduct Disorders",symptom,HAS_SYMPTOM
73,Pyromania,"Disruptive, Impulse-Control, and Conduct Disorders",disorder,Gambling Disorder,Gambling Disorder,Substance-Related and Addictive Disorders,disorder,COMORBID_WITH
73,Pyromania,"Disruptive, Impulse-Control, and Conduct Disorders",disorder,Major Depressive Disorder,Major Depressive Disorder,Depressive Disorders,disorder,COMORBID_WITH
74,Kleptomania,"Disruptive, Impulse-Control, and Conduct Disorders",disorder,Recurrent stealing urges,SYM_Recurrent stealing urges,"Disruptive, Impulse-Control, and Conduct Disorders",symptom,HAS_SYMPTOM
74,Kleptomania,"Disruptive, Impulse-Control, and Conduct Disorders",disorder,Tension before theft,SYM_Tension before theft,"Disruptive, Impulse-Control, and Conduct Disorders",symptom,HAS_SYMPTOM
74,Kleptomania,"Disruptive, Impulse-Control, and Conduct Disorders",disorder,Pleasure from the act,SYM_Pleasure from the act,"Disruptive, Impulse-Control, and Conduct Disorders",symptom,HAS_SYMPTOM
74,Kleptomania,"Disruptive, Impulse-Control, and Conduct Disorders",disorder,Stealing not for gain,SYM_Stealing not for gain,"Disruptive, Impulse-Control, and Conduct Disorders",symptom,HAS_SYMPTOM
74,Kleptomania,"Disruptive, Impulse-Control, and Conduct Disorders",disorder,Major Depressive Disorder,Major Depressive Disorder,Depressive Disorders,disorder,COMORBID_WITH
75,Alcohol Use Disorder,Substance-Related and Addictive Disorders,disorder,Loss of control over use,SYM_Loss of control over use,Substance-Related and Addictive Disorders,symptom,HAS_SYMPTOM
75,Alcohol Use Disorder,Substance-Related and Addictive Disorders,disorder,Continued use despite problems,SYM_Continued use despite problems,Substance-Related and Addictive Disorders,symptom,HAS_SYMPTOM
75,Alcohol Use Disorder,Substance-Related and Addictive Disorders,disorder,Tolerance and withdrawal,SYM_Tolerance and withdrawal,Substance-Related and Addictive Disorders,symptom,HAS_SYMPTOM
75,Alcohol Use Disorder,Substance-Related and Addictive Disorders,disorder,Craving or strong urge to use,SYM_Craving or strong urge to use,Substance-Related and Addictive Disorders,symptom,HAS_SYMPTOM
75,Alcohol Use Disorder,Substance-Related and Addictive Disorders,disorder,Failed attempts to quit,SYM_Failed attempts to quit,Substance-Related and Addictive Disorders,symptom,HAS_SYMPTOM
75,Alcohol Use Disorder,Substance-Related and Addictive Disorders,disorder,Major Depressive Disorder,Major Depressive Disorder,Depressive Disorders,disorder,COMORBID_WITH
75,Alcohol Use Disorder,Substance-Related and Addictive Disorders,disorder,Antisocial Personality Disorder,Antisocial Personality Disorder,Personality Disorders,disorder,COMORBID_WITH
75,Alcohol Use Disorder,Substance-Related and Addictive Disorders,disorder,Schizophrenia,Schizophrenia,Schizophrenia Spectrum and Other Psychotic Disorders,disorder,COMORBID_WITH
76,Alcohol Intoxication,Substance-Related and Addictive Disorders,disorder,Slurred speech,SYM_Slurred speech,Substance-Related and Addictive Disorders,symptom,HAS_SYMPTOM
76,Alcohol Intoxication,Substance-Related and Addictive Disorders,disorder,Incoordination,SYM_Incoordination,Substance-Related and Addictive Disorders,symptom,HAS_SYMPTOM
76,Alcohol Intoxication,Substance-Related and Addictive Disorders,disorder,Memory impairment,SYM_Memory impairment,Neurocognitive Disorders,symptom,HAS_SYMPTOM
76,Alcohol Intoxication,Substance-Related and Addictive Disorders,disorder,Unstable gait,SYM_Unstable gait,Substance-Related and Addictive Disorders,symptom,HAS_SYMPTOM
76,Alcohol Intoxication,Substance-Related and Addictive Disorders,disorder,Impaired judgment,SYM_Impaired judgment,Substance-Related and Addictive Disorders,symptom,HAS_SYMPTOM
76,Alcohol Intoxication,Substance-Related and Addictive Disorders,disorder,Alcohol Use Disorder,Alcohol Use Disorder,Substance-Related and Addictive Disorders,disorder,COMORBID_WITH
76,Alcohol Intoxication,Substance-Related and Addictive Disorders,disorder,Conduct Disorder,Conduct Disorder,"Disruptive, Impulse-Control, and Conduct Disorders",disorder,COMORBID_WITH
77,Alcohol Withdrawal,Substance-Related and Addictive Disorders,disorder,Autonomic hyperactivity,SYM_Autonomic hyperactivity,Substance-Related and Addictive Disorders,symptom,HAS_SYMPTOM
77,Alcohol Withdrawal,Substance-Related and Addictive Disorders,disorder,Tremor,SYM_Tremor,Substance-Related and Addictive Disorders,symptom,HAS_SYMPTOM
77,Alcohol Withdrawal,Substance-Related and Addictive Disorders,disorder,Insomnia,SYM_Insomnia,Substance-Related and Addictive Disorders,symptom,HAS_SYMPTOM
77,Alcohol Withdrawal,Substance-Related and Addictive Disorders,disorder,Nausea,SYM_Nausea,Substance-Related and Addictive Disorders,symptom,HAS_SYMPTOM
77,Alcohol Withdrawal,Substance-Related and Addictive Disorders,disorder,Anxiety,SYM_Anxiety,Substance-Related and Addictive Disorders,symptom,HAS_SYMPTOM
77,Alcohol Withdrawal,Substance-Related and Addictive Disorders,disorder,Alcohol Use Disorder,Alcohol Use Disorder,Substance-Related and Addictive Disorders,disorder,COMORBID_WITH
77,Alcohol Withdrawal,Substance-Related and Addictive Disorders,disorder,Major Depressive Disorder,Major Depressive Disorder,Depressive Disorders,disorder,COMORBID_WITH
78,Cannabis Use Disorder,Substance-Related and Addictive Disorders,disorder,Loss of control over use,SYM_Loss of control over use,Substance-Related and Addictive Disorders,symptom,HAS_SYMPTOM
78,Cannabis Use Disorder,Substance-Related and Addictive Disorders,disorder,Continued use despite problems,SYM_Continued use despite problems,Substance-Related and Addictive Disorders,symptom,HAS_SYMPTOM
78,Cannabis Use Disorder,Substance-Related and Addictive Disorders,disorder,Social or occupational impairment,SYM_Social or occupational impairment,Substance-Related and Addictive Disorders,symptom,HAS_SYMPTOM
78,Cannabis Use Disorder,Substance-Related and Addictive Disorders,disorder,Tolerance development,SYM_Tolerance development,Substance-Related and Addictive Disorders,symptom,HAS_SYMPTOM
78,Cannabis Use Disorder,Substance-Related and Addictive Disorders,disorder,Withdrawal symptoms,SYM_Withdrawal symptoms,Substance-Related and Addictive Disorders,symptom,HAS_SYMPTOM
78,Cannabis Use Disorder,Substance-Related and Addictive Disorders,disorder,Alcohol Use Disorder,Alcohol Use Disorder,Substance-Related and Addictive Disorders,disorder,COMORBID_WITH
78,Cannabis Use Disorder,Substance-Related and Addictive Disorders,disorder,Tobacco Use Disorder,Tobacco Use Disorder,Substance-Related and Addictive Disorders,disorder,COMORBID_WITH
78,Cannabis Use Disorder,Substance-Related and Addictive Disorders,disorder,Major Depressive Disorder,Major Depressive Disorder,Depressive Disorders,disorder,COMORBID_WITH
79,Cannabis Intoxication,Substance-Related and Addictive Disorders,disorder,Impaired coordination,SYM_Impaired coordination,Substance-Related and Addictive Disorders,symptom,HAS_SYMPTOM
79,Cannabis Intoxication,Substance-Related and Addictive Disorders,disorder,Euphoria,SYM_Euphoria,Substance-Related and Addictive Disorders,symptom,HAS_SYMPTOM
79,Cannabis Intoxication,Substance-Related and Addictive Disorders,disorder,Anxiety,SYM_Anxiety,Substance-Related and Addictive Disorders,symptom,HAS_SYMPTOM
79,Cannabis Intoxication,Substance-Related and Addictive Disorders,disorder,Perceptual alterations,SYM_Perceptual alterations,Substance-Related and Addictive Disorders,symptom,HAS_SYMPTOM
79,Cannabis Intoxication,Substance-Related and Addictive Disorders,disorder,Time distortion,SYM_Time distortion,Substance-Related and Addictive Disorders,symptom,HAS_SYMPTOM
79,Cannabis Intoxication,Substance-Related and Addictive Disorders,disorder,Cannabis Use Disorder,Cannabis Use Disorder,Substance-Related and Addictive Disorders,disorder,COMORBID_WITH
79,Cannabis Intoxication,Substance-Related and Addictive Disorders,disorder,Major Depressive Disorder,Major Depressive Disorder,Depressive Disorders,disorder,COMORBID_WITH
80,Cannabis Withdrawal,Substance-Related and Addictive Disorders,disorder,Irritability,SYM_Irritability,Substance-Related and Addictive Disorders,symptom,HAS_SYMPTOM
80,Cannabis Withdrawal,Substance-Related and Addictive Disorders,disorder,Sleep problems,SYM_Sleep problems,Substance-Related and Addictive Disorders,symptom,HAS_SYMPTOM
80,Cannabis Withdrawal,Substance-Related and Addictive Disorders,disorder,Decreased appetite,SYM_Decreased appetite,Substance-Related and Addictive Disorders,symptom,HAS_SYMPTOM
80,Cannabis Withdrawal,Substance-Related and Addictive Disorders,disorder,Depression,SYM_Depression,Substance-Related and Addictive Disorders,symptom,HAS_SYMPTOM
80,Cannabis Withdrawal,Substance-Related and Addictive Disorders,disorder,Anxiety,SYM_Anxiety,Substance-Related and Addictive Disorders,symptom,HAS_SYMPTOM
80,Cannabis Withdrawal,Substance-Related and Addictive Disorders,disorder,Cannabis Use Disorder,Cannabis Use Disorder,Substance-Related and Addictive Disorders,disorder,COMORBID_WITH
80,Cannabis Withdrawal,Substance-Related and Addictive Disorders,disorder,Major Depressive Disorder,Major Depressive Disorder,Depressive Disorders,disorder,COMORBID_WITH
81,Phencyclidine Use Disorder,Substance-Related and Addictive Disorders,disorder,Loss of control over use,SYM_Loss of control over use,Substance-Related and Addictive Disorders,symptom,HAS_SYMPTOM
81,Phencyclidine Use Disorder,Substance-Related and Addictive Disorders,disorder,Risk-taking behavior,SYM_Risk-taking behavior,Substance-Related and Addictive Disorders,symptom,HAS_SYMPTOM
81,Phencyclidine Use Disorder,Substance-Related and Addictive Disorders,disorder,Social impairment,SYM_Social impairment,Substance-Related and Addictive Disorders,symptom,HAS_SYMPTOM
81,Phencyclidine Use Disorder,Substance-Related and Addictive Disorders,disorder,Continued use despite problems,SYM_Continued use despite problems,Substance-Related and Addictive Disorders,symptom,HAS_SYMPTOM
81,Phencyclidine Use Disorder,Substance-Related and Addictive Disorders,disorder,Conduct Disorder,Conduct Disorder,"Disruptive, Impulse-Control, and Conduct Disorders",disorder,COMORBID_WITH
81,Phencyclidine Use Disorder,Substance-Related and Addictive Disorders,disorder,Alcohol Use Disorder,Alcohol Use Disorder,Substance-Related and Addictive Disorders,disorder,COMORBID_WITH
81,Phencyclidine Use Disorder,Substance-Related and Addictive Disorders,disorder,Antisocial Personality Disorder,Antisocial Personality Disorder,Personality Disorders,disorder,COMORBID_WITH
82,Other Hallucinogen Use Disorder,Substance-Related and Addictive Disorders,disorder,Pattern of hallucinogen use,SYM_Pattern of hallucinogen use,Substance-Related and Addictive Disorders,symptom,HAS_SYMPTOM
82,Other Hallucinogen Use Disorder,Substance-Related and Addictive Disorders,disorder,Continued use despite problems,SYM_Continued use despite problems,Substance-Related and Addictive Disorders,symptom,HAS_SYMPTOM
82,Other Hallucinogen Use Disorder,Substance-Related and Addictive Disorders,disorder,Tolerance development,SYM_Tolerance development,Substance-Related and Addictive Disorders,symptom,HAS_SYMPTOM
82,Other Hallucinogen Use Disorder,Substance-Related and Addictive Disorders,disorder,Social impairment,SYM_Social impairment,Substance-Related and Addictive Disorders,symptom,HAS_SYMPTOM
82,Other Hallucinogen Use Disorder,Substance-Related and Addictive Disorders,disorder,PTSD,PTSD,Trauma and Stressor-Related Disorders,disorder,COMORBID_WITH
82,Other Hallucinogen Use Disorder,Substance-Related and Addictive Disorders,disorder,Major Depressive Disorder,Major Depressive Disorder,Depressive Disorders,disorder,COMORBID_WITH
83,Phencyclidine Intoxication,Substance-Related and Addictive Disorders,disorder,Behavioral changes,SYM_Behavioral changes,Substance-Related and Addictive Disorders,symptom,HAS_SYMPTOM
83,Phencyclidine Intoxication,Substance-Related and Addictive Disorders,disorder,Psychomotor agitation,SYM_Psychomotor agitation,Substance-Related and Addictive Disorders,symptom,HAS_SYMPTOM
83,Phencyclidine Intoxication,Substance-Related and Addictive Disorders,disorder,Physical symptoms,SYM_Physical symptoms,Substance-Related and Addictive Disorders,symptom,HAS_SYMPTOM
83,Phencyclidine Intoxication,Substance-Related and Addictive Disorders,disorder,Impaired judgment,SYM_Impaired judgment,Substance-Related and Addictive Disorders,symptom,HAS_SYMPTOM
83,Phencyclidine Intoxication,Substance-Related and Addictive Disorders,disorder,Phencyclidine Use Disorder,Phencyclidine Use Disorder,Substance-Related and Addictive Disorders,disorder,COMORBID_WITH
83,Phencyclidine Intoxication,Substance-Related and Addictive Disorders,disorder,Other Hallucinogen Use Disorder,Other Hallucinogen Use Disorder,Substance-Related and Addictive Disorders,disorder,COMORBID_WITH
84,Other Hallucinogen Intoxication,Substance-Related and Addictive Disorders,disorder,Perceptual changes,SYM_Perceptual changes,Substance-Related and Addictive Disorders,symptom,HAS_SYMPTOM
84,Other Hallucinogen Intoxication,Substance-Related and Addictive Disorders,disorder,Anxiety,SYM_Anxiety,Substance-Related and Addictive Disorders,symptom,HAS_SYMPTOM
84,Other Hallucinogen Intoxication,Substance-Related and Addictive Disorders,disorder,Hallucinations,SYM_Hallucinations,Schizophrenia Spectrum and Other Psychotic Disorders,symptom,HAS_SYMPTOM
84,Other Hallucinogen Intoxication,Substance-Related and Addictive Disorders,disorder,Impaired judgment,SYM_Impaired judgment,Substance-Related and Addictive Disorders,symptom,HAS_SYMPTOM
84,Other Hallucinogen Intoxication,Substance-Related and Addictive Disorders,disorder,Other Hallucinogen Use Disorder,Other Hallucinogen Use Disorder,Substance-Related and Addictive Disorders,disorder,COMORBID_WITH
85,Hallucinogen Persisting Perception Disorder,Substance-Related and Addictive Disorders,disorder,Visual disturbances,SYM_Visual disturbances,Substance-Related and Addictive Disorders,symptom,HAS_SYMPTOM
85,Hallucinogen Persisting Perception Disorder,Substance-Related and Addictive Disorders,disorder,Flashbacks,SYM_Flashbacks,Trauma and Stressor-Related Disorders,symptom,HAS_SYMPTOM
85,Hallucinogen Persisting Perception Disorder,Substance-Related and Addictive Disorders,disorder,Perceptual distortions,SYM_Perceptual distortions,Substance-Related and Addictive Disorders,symptom,HAS_SYMPTOM
85,Hallucinogen Persisting Perception Disorder,Substance-Related and Addictive Disorders,disorder,Persistent symptoms,SYM_Persistent symptoms,Substance-Related and Addictive Disorders,symptom,HAS_SYMPTOM
85,Hallucinogen Persisting Perception Disorder,Substance-Related and Addictive Disorders,disorder,Panic Disorder,Panic Disorder,Anxiety Disorders,disorder,COMORBID_WITH
85,Hallucinogen Persisting Perception Disorder,Substance-Related and Addictive Disorders,disorder,Major Depressive Disorder,Major Depressive Disorder,Depressive Disorders,disorder,COMORBID_WITH
85,Hallucinogen Persisting Perception Disorder,Substance-Related and Addictive Disorders,disorder,Bipolar I Disorder,Bipolar I Disorder,Bipolar and Related Disorders,disorder,COMORBID_WITH
86,Inhalant Use Disorder,Substance-Related and Addictive Disorders,disorder,Regular inhalant use,SYM_Regular inhalant use,Substance-Related and Addictive Disorders,symptom,HAS_SYMPTOM
86,Inhalant Use Disorder,Substance-Related and Addictive Disorders,disorder,Continued use despite problems,SYM_Continued use despite problems,Substance-Related and Addictive Disorders,symptom,HAS_SYMPTOM
86,Inhalant Use Disorder,Substance-Related and Addictive Disorders,disorder,Tolerance development,SYM_Tolerance development,Substance-Related and Addictive Disorders,symptom,HAS_SYMPTOM
86,Inhalant Use Disorder,Substance-Related and Addictive Disorders,disorder,Social impairment,SYM_Social impairment,Substance-Related and Addictive Disorders,symptom,HAS_SYMPTOM
86,Inhalant Use Disorder,Substance-Related and Addictive Disorders,disorder,Conduct Disorder,Conduct Disorder,"Disruptive, Impulse-Control, and Conduct Disorders",disorder,COMORBID_WITH
86,Inhalant Use Disorder,Substance-Related and Addictive Disorders,disorder,Major Depressive Disorder,Major Depressive Disorder,Depressive Disorders,disorder,COMORBID_WITH
86,Inhalant Use Disorder,Substance-Related and Addictive Disorders,disorder,Antisocial Personality Disorder,Antisocial Personality Disorder,Personality Disorders,disorder,COMORBID_WITH
87,Inhalant Intoxication,Substance-Related and Addictive Disorders,disorder,Behavioral changes,SYM_Behavioral changes,Substance-Related and Addictive Disorders,symptom,HAS_SYMPTOM
87,Inhalant Intoxication,Substance-Related and Addictive Disorders,disorder,Dizziness,SYM_Dizziness,Substance-Related and Addictive Disorders,symptom,HAS_SYMPTOM
87,Inhalant Intoxication,Substance-Related and Addictive Disorders,disorder,Incoordination,SYM_Incoordination,Substance-Related and Addictive Disorders,symptom,HAS_SYMPTOM
87,Inhalant Intoxication,Substance-Related and Addictive Disorders,disorder,Euphoria,SYM_Euphoria,Substance-Related and Addictive Disorders,symptom,HAS_SYMPTOM
87,Inhalant Intoxication,Substance-Related and Addictive Disorders,disorder,Impaired judgment,SYM_Impaired judgment,Substance-Related and Addictive Disorders,symptom,HAS_SYMPTOM
87,Inhalant Intoxication,Substance-Related and Addictive Disorders,disorder,Inhalant Use Disorder,Inhalant Use Disorder,Substance-Related and Addictive Disorders,disorder,COMORBID_WITH
88,Opioid Use Disorder,Substance-Related and Addictive Disorders,disorder,Loss of control over use,SYM_Loss of control over use,Substance-Related and Addictive Disorders,symptom,HAS_SYMPTOM
88,Opioid Use Disorder,Substance-Related and Addictive Disorders,disorder,Continued use despite problems,SYM_Continued use despite problems,Substance-Related and Addictive Disorders,symptom,HAS_SYMPTOM
88,Opioid Use Disorder,Substance-Related and Addictive Disorders,disorder,Tolerance and withdrawal,SYM_Tolerance and withdrawal,Substance-Related and Addictive Disorders,symptom,HAS_SYMPTOM
88,Opioid Use Disorder,Substance-Related and Addictive Disorders,disorder,Craving,SYM_Craving,Substance-Related and Addictive Disorders,symptom,HAS_SYMPTOM
88,Opioid Use Disorder,Substance-Related and Addictive Disorders,disorder,Major Depressive Disorder,Major Depressive Disorder,Depressive Disorders,disorder,COMORBID_WITH
88,Opioid Use Disorder,Substance-Related and Addictive Disorders,disorder,PTSD,PTSD,Trauma and Stressor-Related Disorders,disorder,COMORBID_WITH
88,Opioid Use Disorder,Substance-Related and Addictive Disorders,disorder,Antisocial Personality Disorder,Antisocial Personality Disorder,Personality Disorders,disorder,COMORBID_WITH
88,Opioid Use Disorder,Substance-Related and Addictive Disorders,disorder,Insomnia Disorder,Insomnia Disorder,Sleep-Wake Disorders,disorder,COMORBID_WITH
89,Opioid Intoxication,Substance-Related and Addictive Disorders,disorder,Drowsiness,SYM_Drowsiness,Substance-Related and Addictive Disorders,symptom,HAS_SYMPTOM
89,Opioid Intoxication,Substance-Related and Addictive Disorders,disorder,Pupillary constriction,SYM_Pupillary constriction,Substance-Related and Addictive Disorders,symptom,HAS_SYMPTOM
89,Opioid Intoxication,Substance-Related and Addictive Disorders,disorder,Slurred speech,SYM_Slurred speech,Substance-Related and Addictive Disorders,symptom,HAS_SYMPTOM
89,Opioid Intoxication,Substance-Related and Addictive Disorders,disorder,Impaired attention,SYM_Impaired attention,Substance-Related and Addictive Disorders,symptom,HAS_SYMPTOM
89,Opioid Intoxication,Substance-Related and Addictive Disorders,disorder,Opioid Use Disorder,Opioid Use Disorder,Substance-Related and Addictive Disorders,disorder,COMORBID_WITH
89,Opioid Intoxication,Substance-Related and Addictive Disorders,disorder,Major Depressive Disorder,Major Depressive Disorder,Depressive Disorders,disorder,COMORBID_WITH
90,Opioid Withdrawal,Substance-Related and Addictive Disorders,disorder,Dysphoric mood,SYM_Dysphoric mood,Substance-Related and Addictive Disorders,symptom,HAS_SYMPTOM
90,Opioid Withdrawal,Substance-Related and Addictive Disorders,disorder,Nausea or vomiting,SYM_Nausea or vomiting,Substance-Related and Addictive Disorders,symptom,HAS_SYMPTOM
90,Opioid Withdrawal,Substance-Related and Addictive Disorders,disorder,Muscle aches,SYM_Muscle aches,Substance-Related and Addictive Disorders,symptom,HAS_SYMPTOM
90,Opioid Withdrawal,Substance-Related and Addictive Disorders,disorder,Anxiety,SYM_Anxiety,Substance-Related and Addictive Disorders,symptom,HAS_SYMPTOM
90,Opioid Withdrawal,Substance-Related and Addictive Disorders,disorder,Insomnia,SYM_Insomnia,Substance-Related and Addictive Disorders,symptom,HAS_SYMPTOM
90,Opioid Withdrawal,Substance-Related and Addictive Disorders,disorder,Opioid Use Disorder,Opioid Use Disorder,Substance-Related and Addictive Disorders,disorder,COMORBID_WITH
90,Opioid Withdrawal,Substance-Related and Addictive Disorders,disorder,Major Depressive Disorder,Major Depressive Disorder,Depressive Disorders,disorder,COMORBID_WITH
91,Sedative Use Disorder,Substance-Related and Addictive Disorders,disorder,Loss of control over use,SYM_Loss of control over use,Substance-Related and Addictive Disorders,symptom,HAS_SYMPTOM
91,Sedative Use Disorder,Substance-Related and Addictive Disorders,disorder,Continued use despite problems,SYM_Continued use despite problems,Substance-Related and Addictive Disorders,symptom,HAS_SYMPTOM
91,Sedative Use Disorder,Substance-Related and Addictive Disorders,disorder,Tolerance and withdrawal,SYM_Tolerance and withdrawal,Substance-Related and Addictive Disorders,symptom,HAS_SYMPTOM
91,Sedative Use Disorder,Substance-Related and Addictive Disorders,disorder,Failed attempts to quit,SYM_Failed attempts to quit,Substance-Related and Addictive Disorders,symptom,HAS_SYMPTOM
91,Sedative Use Disorder,Substance-Related and Addictive Disorders,disorder,Alcohol Use Disorder,Alcohol Use Disorder,Substance-Related and Addictive Disorders,disorder,COMORBID_WITH
